sensor_id,timestamp,location_lat,location_lon,vehicle_count,avg_speed,congestion_level,road_type
TRAFFIC_050,2025-09-06T05:57:37.561011,40.7991545872418,-73.96919304279633,22,63.17403233333174,medium,commercial
TRAFFIC_001,2025-09-06T06:02:37.561011,40.71653991369537,-73.93264374008494,22,47.59828189183375,medium,commercial
TRAFFIC_002,2025-09-06T06:02:37.561011,40.79863816387999,-73.95150786241678,17,48.75144981550805,medium,arterial
TRAFFIC_003,2025-09-06T06:02:37.561011,40.70045009692473,-73.99474749597714,41,61.58521550582672,medium,highway
TRAFFIC_004,2025-09-06T06:02:37.561011,40.72111060203455,-73.96447328037725,18,27.69563183739004,medium,arterial
TRAFFIC_005,2025-09-06T06:02:37.561011,40.74853901861566,-73.94720603833687,12,46.67836702113432,medium,residential
TRAFFIC_006,2025-09-06T06:02:37.561011,40.737156711057935,-73.98817085547607,11,73.64518095130344,medium,residential
TRAFFIC_007,2025-09-06T06:02:37.561011,40.79708667618801,-73.99176921428644,28,64.76336440426817,medium,highway
TRAFFIC_008,2025-09-06T06:02:37.561011,40.7766194357059,-74.01107581729615,21,67.72725804340544,medium,residential
TRAFFIC_009,2025-09-06T06:02:37.561011,40.76440646044297,-73.9497343686973,17,35.85884672096618,medium,residential
TRAFFIC_010,2025-09-06T06:02:37.561011,40.793514852048894,-73.95611377300524,14,56.68643571450501,medium,commercial
TRAFFIC_011,2025-09-06T06:02:37.561011,40.71942673904183,-73.91645688499163,4,48.80029305878891,low,arterial
TRAFFIC_012,2025-09-06T06:02:37.561011,40.716264903161964,-73.94060574774443,1,37.343864358355596,low,commercial
TRAFFIC_013,2025-09-06T06:02:37.561011,40.72948694624994,-74.015615508924,3,38.39227858792131,low,arterial
TRAFFIC_014,2025-09-06T06:02:37.561011,40.74940268908412,-73.97178526709179,14,60.34547322419914,medium,residential
TRAFFIC_015,2025-09-06T06:02:37.561011,40.79033048852068,-73.9811542065714,18,29.48499486741855,low,highway
TRAFFIC_016,2025-09-06T06:02:37.561011,40.76472300159274,-73.9860680081166,14,45.84584175274041,medium,arterial
TRAFFIC_017,2025-09-06T06:02:37.561011,40.7817236601348,-73.95927240470752,36,57.26495807970083,medium,arterial
TRAFFIC_018,2025-09-06T06:02:37.561011,40.70981320629121,-74.01584814943776,11,40.370860446008564,medium,residential
TRAFFIC_019,2025-09-06T06:02:37.561011,40.791028228946296,-73.95932842881558,51,57.359928987827,medium,highway
TRAFFIC_020,2025-09-06T06:02:37.561011,40.73608874135693,-73.95732451500044,14,62.44201789877622,medium,commercial
TRAFFIC_021,2025-09-06T06:02:37.561011,40.70554144026505,-73.98361189005722,19,72.56658111832206,medium,residential
TRAFFIC_022,2025-09-06T06:02:37.561011,40.7791188087252,-74.0023073327999,10,49.47537036004891,low,commercial
TRAFFIC_023,2025-09-06T06:02:37.561011,40.79509572436068,-73.95844512096141,23,62.88120962836639,medium,commercial
TRAFFIC_024,2025-09-06T06:02:37.561011,40.718873330635944,-73.93922054512282,18,54.13093659310736,medium,commercial
TRAFFIC_025,2025-09-06T06:02:37.561011,40.71373360478185,-73.94856914521293,10,60.250166004757475,low,residential
TRAFFIC_026,2025-09-06T06:02:37.561011,40.70905297304296,-73.99590278726936,17,51.89733925857635,medium,commercial
TRAFFIC_027,2025-09-06T06:02:37.561011,40.7183087775387,-74.00939104282672,11,27.848573975300937,medium,commercial
TRAFFIC_028,2025-09-06T06:02:37.561011,40.772129804425546,-73.937465603983,16,62.83508933551474,medium,arterial
TRAFFIC_029,2025-09-06T06:02:37.561011,40.78942489059962,-73.909858763635,12,36.93826065935707,medium,arterial
TRAFFIC_030,2025-09-06T06:02:37.561011,40.7702203428987,-73.9144153869225,9,46.4578238119161,low,commercial
TRAFFIC_031,2025-09-06T06:02:37.561011,40.70816731052474,-73.93132826624202,0,43.14279284631772,low,arterial
TRAFFIC_032,2025-09-06T06:02:37.561011,40.70822596456251,-73.95271050584688,11,40.07556803330537,medium,arterial
TRAFFIC_033,2025-09-06T06:02:37.561011,40.74766121661965,-73.95160170837057,14,44.81512947910381,medium,residential
TRAFFIC_034,2025-09-06T06:02:37.561011,40.75451202636824,-73.99401109170098,20,36.23412055750889,medium,arterial
TRAFFIC_035,2025-09-06T06:02:37.561011,40.74970558731307,-74.00312492039701,22,25.7008549053747,medium,commercial
TRAFFIC_036,2025-09-06T06:02:37.561011,40.78105362217996,-73.90747962480326,6,62.360367832360105,low,residential
TRAFFIC_037,2025-09-06T06:02:37.561011,40.71678061500955,-73.97524455466989,34,9.27552949244735,medium,highway
TRAFFIC_038,2025-09-06T06:02:37.561011,40.75313877951367,-73.95685959931774,15,52.45531400346228,medium,commercial
TRAFFIC_039,2025-09-06T06:02:37.561011,40.780101946307276,-74.0049768069472,3,56.70223001008691,low,highway
TRAFFIC_040,2025-09-06T06:02:37.561011,40.76378041615543,-74.00811904631645,33,52.8277376144102,medium,highway
TRAFFIC_041,2025-09-06T06:02:37.561011,40.77002489419884,-74.0125813410903,21,74.07220180432768,medium,highway
TRAFFIC_042,2025-09-06T06:02:37.561011,40.72518001172612,-74.01032161778382,57,76.03184444042681,medium,highway
TRAFFIC_043,2025-09-06T06:02:37.561011,40.72008187060203,-73.91937325043763,17,36.202245004231976,medium,residential
TRAFFIC_044,2025-09-06T06:02:37.561011,40.76966838304581,-73.90371618258732,33,69.01048795092149,medium,highway
TRAFFIC_045,2025-09-06T06:02:37.561011,40.70748372243822,-73.99354264043112,21,38.16245492912321,medium,residential
TRAFFIC_046,2025-09-06T06:02:37.561011,40.71004821508714,-74.01216027510567,16,41.54870439994137,medium,commercial
TRAFFIC_047,2025-09-06T06:02:37.561011,40.79094061253226,-73.9765558964857,9,36.00258336978074,low,commercial
TRAFFIC_048,2025-09-06T06:02:37.561011,40.70217229337365,-73.90020616895528,9,68.06886596295429,low,commercial
TRAFFIC_049,2025-09-06T06:02:37.561011,40.741679248691234,-74.00109917080921,28,67.99684597073126,medium,highway
TRAFFIC_050,2025-09-06T06:02:37.561011,40.7991545872418,-73.96919304279633,21,35.89233290335325,medium,commercial
TRAFFIC_001,2025-09-06T06:07:37.561011,40.71653991369537,-73.93264374008494,11,39.51201876681808,medium,commercial
TRAFFIC_002,2025-09-06T06:07:37.561011,40.79863816387999,-73.95150786241678,15,13.251038054608122,medium,arterial
TRAFFIC_003,2025-09-06T06:07:37.561011,40.70045009692473,-73.99474749597714,33,51.177676620756145,medium,highway
TRAFFIC_004,2025-09-06T06:07:37.561011,40.72111060203455,-73.96447328037725,15,36.77119729293147,medium,arterial
TRAFFIC_005,2025-09-06T06:07:37.561011,40.74853901861566,-73.94720603833687,17,59.396492335266906,medium,residential
TRAFFIC_006,2025-09-06T06:07:37.561011,40.737156711057935,-73.98817085547607,8,40.988021820577025,low,residential
TRAFFIC_007,2025-09-06T06:07:37.561011,40.79708667618801,-73.99176921428644,17,46.48026370839249,low,highway
TRAFFIC_008,2025-09-06T06:07:37.561011,40.7766194357059,-74.01107581729615,15,48.567014493071234,medium,residential
TRAFFIC_009,2025-09-06T06:07:37.561011,40.76440646044297,-73.9497343686973,16,53.74862100535077,medium,residential
TRAFFIC_010,2025-09-06T06:07:37.561011,40.793514852048894,-73.95611377300524,15,44.355127236132184,medium,commercial
TRAFFIC_011,2025-09-06T06:07:37.561011,40.71942673904183,-73.91645688499163,15,70.1723459374137,medium,arterial
TRAFFIC_012,2025-09-06T06:07:37.561011,40.716264903161964,-73.94060574774443,21,57.42179327607914,medium,commercial
TRAFFIC_013,2025-09-06T06:07:37.561011,40.72948694624994,-74.015615508924,18,44.50956633422097,medium,arterial
TRAFFIC_014,2025-09-06T06:07:37.561011,40.74940268908412,-73.97178526709179,20,54.532944117291386,medium,residential
TRAFFIC_015,2025-09-06T06:07:37.561011,40.79033048852068,-73.9811542065714,18,56.61682947040478,low,highway
TRAFFIC_016,2025-09-06T06:07:37.561011,40.76472300159274,-73.9860680081166,15,68.29508733546152,medium,arterial
TRAFFIC_017,2025-09-06T06:07:37.561011,40.7817236601348,-73.95927240470752,17,48.84620634371506,medium,arterial
TRAFFIC_018,2025-09-06T06:07:37.561011,40.70981320629121,-74.01584814943776,12,23.17840355082314,medium,residential
TRAFFIC_019,2025-09-06T06:07:37.561011,40.791028228946296,-73.95932842881558,32,40.139871212857884,medium,highway
TRAFFIC_020,2025-09-06T06:07:37.561011,40.73608874135693,-73.95732451500044,13,66.4325369076518,medium,commercial
TRAFFIC_021,2025-09-06T06:07:37.561011,40.70554144026505,-73.98361189005722,21,61.96451426923693,medium,residential
TRAFFIC_022,2025-09-06T06:07:37.561011,40.7791188087252,-74.0023073327999,8,38.193999938649974,low,commercial
TRAFFIC_023,2025-09-06T06:07:37.561011,40.79509572436068,-73.95844512096141,10,32.0976985477979,low,commercial
TRAFFIC_024,2025-09-06T06:07:37.561011,40.718873330635944,-73.93922054512282,22,56.488997970029786,medium,commercial
TRAFFIC_025,2025-09-06T06:07:37.561011,40.71373360478185,-73.94856914521293,19,33.88257206666673,medium,residential
TRAFFIC_026,2025-09-06T06:07:37.561011,40.70905297304296,-73.99590278726936,14,41.164076493279545,medium,commercial
TRAFFIC_027,2025-09-06T06:07:37.561011,40.7183087775387,-74.00939104282672,21,29.234370440651112,medium,commercial
TRAFFIC_028,2025-09-06T06:07:37.561011,40.772129804425546,-73.937465603983,17,64.47530974091907,medium,arterial
TRAFFIC_029,2025-09-06T06:07:37.561011,40.78942489059962,-73.909858763635,19,43.02529792800405,medium,arterial
TRAFFIC_030,2025-09-06T06:07:37.561011,40.7702203428987,-73.9144153869225,14,44.4311614970973,medium,commercial
TRAFFIC_031,2025-09-06T06:07:37.561011,40.70816731052474,-73.93132826624202,10,48.77166972851565,low,arterial
TRAFFIC_032,2025-09-06T06:07:37.561011,40.70822596456251,-73.95271050584688,18,56.522157199944374,medium,arterial
TRAFFIC_033,2025-09-06T06:07:37.561011,40.74766121661965,-73.95160170837057,27,88.32533162383503,medium,residential
TRAFFIC_034,2025-09-06T06:07:37.561011,40.75451202636824,-73.99401109170098,27,63.99627565548336,medium,arterial
TRAFFIC_035,2025-09-06T06:07:37.561011,40.74970558731307,-74.00312492039701,20,16.024051834616596,medium,commercial
TRAFFIC_036,2025-09-06T06:07:37.561011,40.78105362217996,-73.90747962480326,20,54.72459052501756,medium,residential
TRAFFIC_037,2025-09-06T06:07:37.561011,40.71678061500955,-73.97524455466989,23,64.31980252005259,medium,highway
TRAFFIC_038,2025-09-06T06:07:37.561011,40.75313877951367,-73.95685959931774,9,31.116142879388484,low,commercial
TRAFFIC_039,2025-09-06T06:07:37.561011,40.780101946307276,-74.0049768069472,53,50.276037056802096,medium,highway
TRAFFIC_040,2025-09-06T06:07:37.561011,40.76378041615543,-74.00811904631645,42,41.97848174956399,medium,highway
TRAFFIC_041,2025-09-06T06:07:37.561011,40.77002489419884,-74.0125813410903,45,30.06270231290299,medium,highway
TRAFFIC_042,2025-09-06T06:07:37.561011,40.72518001172612,-74.01032161778382,15,40.53467004956154,low,highway
TRAFFIC_043,2025-09-06T06:07:37.561011,40.72008187060203,-73.91937325043763,19,51.77806940935209,medium,residential
TRAFFIC_044,2025-09-06T06:07:37.561011,40.76966838304581,-73.90371618258732,43,41.99206479104775,medium,highway
TRAFFIC_045,2025-09-06T06:07:37.561011,40.70748372243822,-73.99354264043112,7,42.41113730247677,low,residential
TRAFFIC_046,2025-09-06T06:07:37.561011,40.71004821508714,-74.01216027510567,24,66.34863915887725,medium,commercial
TRAFFIC_047,2025-09-06T06:07:37.561011,40.79094061253226,-73.9765558964857,3,73.38573460733011,low,commercial
TRAFFIC_048,2025-09-06T06:07:37.561011,40.70217229337365,-73.90020616895528,9,37.79070308890609,low,commercial
TRAFFIC_049,2025-09-06T06:07:37.561011,40.741679248691234,-74.00109917080921,29,30.653164998401717,medium,highway
TRAFFIC_050,2025-09-06T06:07:37.561011,40.7991545872418,-73.96919304279633,15,73.18267497037598,medium,commercial
TRAFFIC_001,2025-09-06T06:12:37.561011,40.71653991369537,-73.93264374008494,6,65.44311688085845,low,commercial
TRAFFIC_002,2025-09-06T06:12:37.561011,40.79863816387999,-73.95150786241678,17,77.59716016163927,medium,arterial
TRAFFIC_003,2025-09-06T06:12:37.561011,40.70045009692473,-73.99474749597714,52,33.061627785823404,medium,highway
TRAFFIC_004,2025-09-06T06:12:37.561011,40.72111060203455,-73.96447328037725,13,35.75280725176743,medium,arterial
TRAFFIC_005,2025-09-06T06:12:37.561011,40.74853901861566,-73.94720603833687,15,64.3978047223063,medium,residential
TRAFFIC_006,2025-09-06T06:12:37.561011,40.737156711057935,-73.98817085547607,15,59.39005347226305,medium,residential
TRAFFIC_007,2025-09-06T06:12:37.561011,40.79708667618801,-73.99176921428644,33,55.211107217711266,medium,highway
TRAFFIC_008,2025-09-06T06:12:37.561011,40.7766194357059,-74.01107581729615,11,48.537347698292365,medium,residential
TRAFFIC_009,2025-09-06T06:12:37.561011,40.76440646044297,-73.9497343686973,12,59.5845597250045,medium,residential
TRAFFIC_010,2025-09-06T06:12:37.561011,40.793514852048894,-73.95611377300524,16,43.61121535654089,medium,commercial
TRAFFIC_011,2025-09-06T06:12:37.561011,40.71942673904183,-73.91645688499163,4,45.81361319075014,low,arterial
TRAFFIC_012,2025-09-06T06:12:37.561011,40.716264903161964,-73.94060574774443,8,29.38498265265817,low,commercial
TRAFFIC_013,2025-09-06T06:12:37.561011,40.72948694624994,-74.015615508924,14,46.25614614252061,medium,arterial
TRAFFIC_014,2025-09-06T06:12:37.561011,40.74940268908412,-73.97178526709179,16,48.909775859918255,medium,residential
TRAFFIC_015,2025-09-06T06:12:37.561011,40.79033048852068,-73.9811542065714,40,16.76017408017791,medium,highway
TRAFFIC_016,2025-09-06T06:12:37.561011,40.76472300159274,-73.9860680081166,8,43.02155532559599,low,arterial
TRAFFIC_017,2025-09-06T06:12:37.561011,40.7817236601348,-73.95927240470752,18,58.79532893113338,medium,arterial
TRAFFIC_018,2025-09-06T06:12:37.561011,40.70981320629121,-74.01584814943776,12,70.07039101991231,medium,residential
TRAFFIC_019,2025-09-06T06:12:37.561011,40.791028228946296,-73.95932842881558,50,60.932851750374695,medium,highway
TRAFFIC_020,2025-09-06T06:12:37.561011,40.73608874135693,-73.95732451500044,16,34.84066238813993,medium,commercial
TRAFFIC_021,2025-09-06T06:12:37.561011,40.70554144026505,-73.98361189005722,11,16.486240821016622,medium,residential
TRAFFIC_022,2025-09-06T06:12:37.561011,40.7791188087252,-74.0023073327999,18,40.477323694359605,medium,commercial
TRAFFIC_023,2025-09-06T06:12:37.561011,40.79509572436068,-73.95844512096141,24,53.59876303651716,medium,commercial
TRAFFIC_024,2025-09-06T06:12:37.561011,40.718873330635944,-73.93922054512282,9,63.68242124678329,low,commercial
TRAFFIC_025,2025-09-06T06:12:37.561011,40.71373360478185,-73.94856914521293,12,48.93733989423173,medium,residential
TRAFFIC_026,2025-09-06T06:12:37.561011,40.70905297304296,-73.99590278726936,10,43.38176130963922,low,commercial
TRAFFIC_027,2025-09-06T06:12:37.561011,40.7183087775387,-74.00939104282672,8,32.355667754587756,low,commercial
TRAFFIC_028,2025-09-06T06:12:37.561011,40.772129804425546,-73.937465603983,23,58.022273083132795,medium,arterial
TRAFFIC_029,2025-09-06T06:12:37.561011,40.78942489059962,-73.909858763635,9,26.858787150119937,low,arterial
TRAFFIC_030,2025-09-06T06:12:37.561011,40.7702203428987,-73.9144153869225,11,61.44830418850298,medium,commercial
TRAFFIC_031,2025-09-06T06:12:37.561011,40.70816731052474,-73.93132826624202,21,51.76826538889883,medium,arterial
TRAFFIC_032,2025-09-06T06:12:37.561011,40.70822596456251,-73.95271050584688,1,41.423946025266666,low,arterial
TRAFFIC_033,2025-09-06T06:12:37.561011,40.74766121661965,-73.95160170837057,21,62.53756145442634,medium,residential
TRAFFIC_034,2025-09-06T06:12:37.561011,40.75451202636824,-73.99401109170098,10,50.24243712639181,low,arterial
TRAFFIC_035,2025-09-06T06:12:37.561011,40.74970558731307,-74.00312492039701,17,56.80546028398706,medium,commercial
TRAFFIC_036,2025-09-06T06:12:37.561011,40.78105362217996,-73.90747962480326,20,68.9894795402765,medium,residential
TRAFFIC_037,2025-09-06T06:12:37.561011,40.71678061500955,-73.97524455466989,25,58.93877064911422,medium,highway
TRAFFIC_038,2025-09-06T06:12:37.561011,40.75313877951367,-73.95685959931774,5,57.66347007732898,low,commercial
TRAFFIC_039,2025-09-06T06:12:37.561011,40.780101946307276,-74.0049768069472,31,70.99916073333239,medium,highway
TRAFFIC_040,2025-09-06T06:12:37.561011,40.76378041615543,-74.00811904631645,17,41.536410127527866,low,highway
TRAFFIC_041,2025-09-06T06:12:37.561011,40.77002489419884,-74.0125813410903,27,61.26733607043587,medium,highway
TRAFFIC_042,2025-09-06T06:12:37.561011,40.72518001172612,-74.01032161778382,17,44.94980249547556,low,highway
TRAFFIC_043,2025-09-06T06:12:37.561011,40.72008187060203,-73.91937325043763,25,52.3370572903785,medium,residential
TRAFFIC_044,2025-09-06T06:12:37.561011,40.76966838304581,-73.90371618258732,22,53.06134831244079,medium,highway
TRAFFIC_045,2025-09-06T06:12:37.561011,40.70748372243822,-73.99354264043112,14,49.16610565906657,medium,residential
TRAFFIC_046,2025-09-06T06:12:37.561011,40.71004821508714,-74.01216027510567,5,59.046693925433196,low,commercial
TRAFFIC_047,2025-09-06T06:12:37.561011,40.79094061253226,-73.9765558964857,15,69.17416542558911,medium,commercial
TRAFFIC_048,2025-09-06T06:12:37.561011,40.70217229337365,-73.90020616895528,17,60.16615942682397,medium,commercial
TRAFFIC_049,2025-09-06T06:12:37.561011,40.741679248691234,-74.00109917080921,45,42.80658821215158,medium,highway
TRAFFIC_050,2025-09-06T06:12:37.561011,40.7991545872418,-73.96919304279633,23,40.6382695925045,medium,commercial
TRAFFIC_001,2025-09-06T06:17:37.561011,40.71653991369537,-73.93264374008494,23,42.16971416606534,medium,commercial
TRAFFIC_002,2025-09-06T06:17:37.561011,40.79863816387999,-73.95150786241678,12,52.82874250569401,medium,arterial
TRAFFIC_003,2025-09-06T06:17:37.561011,40.70045009692473,-73.99474749597714,39,52.04140986178302,medium,highway
TRAFFIC_004,2025-09-06T06:17:37.561011,40.72111060203455,-73.96447328037725,24,64.30286180703703,medium,arterial
TRAFFIC_005,2025-09-06T06:17:37.561011,40.74853901861566,-73.94720603833687,17,87.95588479730401,medium,residential
TRAFFIC_006,2025-09-06T06:17:37.561011,40.737156711057935,-73.98817085547607,13,55.959110823533415,medium,residential
TRAFFIC_007,2025-09-06T06:17:37.561011,40.79708667618801,-73.99176921428644,26,52.11095374779322,medium,highway
TRAFFIC_008,2025-09-06T06:17:37.561011,40.7766194357059,-74.01107581729615,12,26.837108959648393,medium,residential
TRAFFIC_009,2025-09-06T06:17:37.561011,40.76440646044297,-73.9497343686973,21,33.37453391396235,medium,residential
TRAFFIC_010,2025-09-06T06:17:37.561011,40.793514852048894,-73.95611377300524,26,67.40964296905715,medium,commercial
TRAFFIC_011,2025-09-06T06:17:37.561011,40.71942673904183,-73.91645688499163,22,44.339890264169476,medium,arterial
TRAFFIC_012,2025-09-06T06:17:37.561011,40.716264903161964,-73.94060574774443,12,42.72253671263802,medium,commercial
TRAFFIC_013,2025-09-06T06:17:37.561011,40.72948694624994,-74.015615508924,13,57.12631037780309,medium,arterial
TRAFFIC_014,2025-09-06T06:17:37.561011,40.74940268908412,-73.97178526709179,14,47.37475074594248,medium,residential
TRAFFIC_015,2025-09-06T06:17:37.561011,40.79033048852068,-73.9811542065714,29,35.37017022612277,medium,highway
TRAFFIC_016,2025-09-06T06:17:37.561011,40.76472300159274,-73.9860680081166,10,44.41413892218336,low,arterial
TRAFFIC_017,2025-09-06T06:17:37.561011,40.7817236601348,-73.95927240470752,8,39.816153417439224,low,arterial
TRAFFIC_018,2025-09-06T06:17:37.561011,40.70981320629121,-74.01584814943776,17,49.689200847336764,medium,residential
TRAFFIC_019,2025-09-06T06:17:37.561011,40.791028228946296,-73.95932842881558,52,61.56882724438699,medium,highway
TRAFFIC_020,2025-09-06T06:17:37.561011,40.73608874135693,-73.95732451500044,19,12.46139419565858,medium,commercial
TRAFFIC_021,2025-09-06T06:17:37.561011,40.70554144026505,-73.98361189005722,12,47.668529133049326,medium,residential
TRAFFIC_022,2025-09-06T06:17:37.561011,40.7791188087252,-74.0023073327999,11,72.86477940177326,medium,commercial
TRAFFIC_023,2025-09-06T06:17:37.561011,40.79509572436068,-73.95844512096141,9,42.274135181930276,low,commercial
TRAFFIC_024,2025-09-06T06:17:37.561011,40.718873330635944,-73.93922054512282,10,42.99348221903492,low,commercial
TRAFFIC_025,2025-09-06T06:17:37.561011,40.71373360478185,-73.94856914521293,16,54.584891009204526,medium,residential
TRAFFIC_026,2025-09-06T06:17:37.561011,40.70905297304296,-73.99590278726936,17,34.4008837041825,medium,commercial
TRAFFIC_027,2025-09-06T06:17:37.561011,40.7183087775387,-74.00939104282672,11,58.00316744446381,medium,commercial
TRAFFIC_028,2025-09-06T06:17:37.561011,40.772129804425546,-73.937465603983,12,38.05322104188948,medium,arterial
TRAFFIC_029,2025-09-06T06:17:37.561011,40.78942489059962,-73.909858763635,13,41.332310571899704,medium,arterial
TRAFFIC_030,2025-09-06T06:17:37.561011,40.7702203428987,-73.9144153869225,15,78.36394468267478,medium,commercial
TRAFFIC_031,2025-09-06T06:17:37.561011,40.70816731052474,-73.93132826624202,16,34.52942887152904,medium,arterial
TRAFFIC_032,2025-09-06T06:17:37.561011,40.70822596456251,-73.95271050584688,12,45.71699195065307,medium,arterial
TRAFFIC_033,2025-09-06T06:17:37.561011,40.74766121661965,-73.95160170837057,14,28.429449835876056,medium,residential
TRAFFIC_034,2025-09-06T06:17:37.561011,40.75451202636824,-73.99401109170098,17,67.60473716543135,medium,arterial
TRAFFIC_035,2025-09-06T06:17:37.561011,40.74970558731307,-74.00312492039701,12,65.68686061952573,medium,commercial
TRAFFIC_036,2025-09-06T06:17:37.561011,40.78105362217996,-73.90747962480326,20,37.33812514722215,medium,residential
TRAFFIC_037,2025-09-06T06:17:37.561011,40.71678061500955,-73.97524455466989,25,30.529401241449083,medium,highway
TRAFFIC_038,2025-09-06T06:17:37.561011,40.75313877951367,-73.95685959931774,17,46.78800189670069,medium,commercial
TRAFFIC_039,2025-09-06T06:17:37.561011,40.780101946307276,-74.0049768069472,37,44.66778225449458,medium,highway
TRAFFIC_040,2025-09-06T06:17:37.561011,40.76378041615543,-74.00811904631645,27,83.14078128194967,medium,highway
TRAFFIC_041,2025-09-06T06:17:37.561011,40.77002489419884,-74.0125813410903,31,59.20174129181849,medium,highway
TRAFFIC_042,2025-09-06T06:17:37.561011,40.72518001172612,-74.01032161778382,21,50.03711480870046,medium,highway
TRAFFIC_043,2025-09-06T06:17:37.561011,40.72008187060203,-73.91937325043763,11,53.7740098901984,medium,residential
TRAFFIC_044,2025-09-06T06:17:37.561011,40.76966838304581,-73.90371618258732,42,56.042315023308824,medium,highway
TRAFFIC_045,2025-09-06T06:17:37.561011,40.70748372243822,-73.99354264043112,12,48.122334903965175,medium,residential
TRAFFIC_046,2025-09-06T06:17:37.561011,40.71004821508714,-74.01216027510567,9,56.1487941611278,low,commercial
TRAFFIC_047,2025-09-06T06:17:37.561011,40.79094061253226,-73.9765558964857,5,76.46904061888463,low,commercial
TRAFFIC_048,2025-09-06T06:17:37.561011,40.70217229337365,-73.90020616895528,12,47.36975240710484,medium,commercial
TRAFFIC_049,2025-09-06T06:17:37.561011,40.741679248691234,-74.00109917080921,37,49.992844623398895,medium,highway
TRAFFIC_050,2025-09-06T06:17:37.561011,40.7991545872418,-73.96919304279633,21,64.57431527897552,medium,commercial
TRAFFIC_001,2025-09-06T06:22:37.561011,40.71653991369537,-73.93264374008494,16,53.56748353027375,medium,commercial
TRAFFIC_002,2025-09-06T06:22:37.561011,40.79863816387999,-73.95150786241678,15,64.57850157788572,medium,arterial
TRAFFIC_003,2025-09-06T06:22:37.561011,40.70045009692473,-73.99474749597714,15,35.66136433352518,low,highway
TRAFFIC_004,2025-09-06T06:22:37.561011,40.72111060203455,-73.96447328037725,5,49.25173922082698,low,arterial
TRAFFIC_005,2025-09-06T06:22:37.561011,40.74853901861566,-73.94720603833687,12,57.79423637907672,medium,residential
TRAFFIC_006,2025-09-06T06:22:37.561011,40.737156711057935,-73.98817085547607,10,67.11145781597492,low,residential
TRAFFIC_007,2025-09-06T06:22:37.561011,40.79708667618801,-73.99176921428644,24,42.10438465447253,medium,highway
TRAFFIC_008,2025-09-06T06:22:37.561011,40.7766194357059,-74.01107581729615,7,60.95531008279788,low,residential
TRAFFIC_009,2025-09-06T06:22:37.561011,40.76440646044297,-73.9497343686973,14,26.398781127814267,medium,residential
TRAFFIC_010,2025-09-06T06:22:37.561011,40.793514852048894,-73.95611377300524,8,65.47212518382747,low,commercial
TRAFFIC_011,2025-09-06T06:22:37.561011,40.71942673904183,-73.91645688499163,9,65.48978028156228,low,arterial
TRAFFIC_012,2025-09-06T06:22:37.561011,40.716264903161964,-73.94060574774443,34,55.21944642831354,medium,commercial
TRAFFIC_013,2025-09-06T06:22:37.561011,40.72948694624994,-74.015615508924,9,50.3114942555396,low,arterial
TRAFFIC_014,2025-09-06T06:22:37.561011,40.74940268908412,-73.97178526709179,10,51.637963014848985,low,residential
TRAFFIC_015,2025-09-06T06:22:37.561011,40.79033048852068,-73.9811542065714,13,59.28594585450399,low,highway
TRAFFIC_016,2025-09-06T06:22:37.561011,40.76472300159274,-73.9860680081166,8,57.27375327831385,low,arterial
TRAFFIC_017,2025-09-06T06:22:37.561011,40.7817236601348,-73.95927240470752,5,41.81025617509752,low,arterial
TRAFFIC_018,2025-09-06T06:22:37.561011,40.70981320629121,-74.01584814943776,8,35.85656089997532,low,residential
TRAFFIC_019,2025-09-06T06:22:37.561011,40.791028228946296,-73.95932842881558,2,57.18888145078951,low,highway
TRAFFIC_020,2025-09-06T06:22:37.561011,40.73608874135693,-73.95732451500044,18,41.25731853710749,medium,commercial
TRAFFIC_021,2025-09-06T06:22:37.561011,40.70554144026505,-73.98361189005722,20,45.16053418613684,medium,residential
TRAFFIC_022,2025-09-06T06:22:37.561011,40.7791188087252,-74.0023073327999,15,45.40979358859766,medium,commercial
TRAFFIC_023,2025-09-06T06:22:37.561011,40.79509572436068,-73.95844512096141,17,31.617042947132667,medium,commercial
TRAFFIC_024,2025-09-06T06:22:37.561011,40.718873330635944,-73.93922054512282,13,58.539196806620794,medium,commercial
TRAFFIC_025,2025-09-06T06:22:37.561011,40.71373360478185,-73.94856914521293,14,54.651259399278715,medium,residential
TRAFFIC_026,2025-09-06T06:22:37.561011,40.70905297304296,-73.99590278726936,13,55.761702375928444,medium,commercial
TRAFFIC_027,2025-09-06T06:22:37.561011,40.7183087775387,-74.00939104282672,13,63.45606215321656,medium,commercial
TRAFFIC_028,2025-09-06T06:22:37.561011,40.772129804425546,-73.937465603983,11,59.81709930337117,medium,arterial
TRAFFIC_029,2025-09-06T06:22:37.561011,40.78942489059962,-73.909858763635,26,40.62183704254102,medium,arterial
TRAFFIC_030,2025-09-06T06:22:37.561011,40.7702203428987,-73.9144153869225,10,56.29457855606385,low,commercial
TRAFFIC_031,2025-09-06T06:22:37.561011,40.70816731052474,-73.93132826624202,9,63.57689961763089,low,arterial
TRAFFIC_032,2025-09-06T06:22:37.561011,40.70822596456251,-73.95271050584688,16,56.759057118414376,medium,arterial
TRAFFIC_033,2025-09-06T06:22:37.561011,40.74766121661965,-73.95160170837057,21,37.71076316826136,medium,residential
TRAFFIC_034,2025-09-06T06:22:37.561011,40.75451202636824,-73.99401109170098,11,68.15162737224576,medium,arterial
